"P","L","Ecoef","Lcost","volcost","grpsz","N","expected_vol","Leader_payment","Leader_inv","Leader_return","Follower_return","No_Ldr_Return"
12,1,0,0.5,0,5,100,0,0,0,16.5,17,17
15,1,0,0.5,0,5,100,0,0,0,19.5,20,20
0,3,0,0.5,0,5,100,0.2279709046526,0,0.672470883823475,6.51741265147043,7.01741265147043,5
1,3,0,0.5,0,5,100,0.092956576613638,0,0.714120683572109,6.92824136714422,8.14236205071633,6
3,3,0,0.5,0,5,100,0,0,0,7.5,8,8
7,3,0,0.5,0,5,100,0,0,0,11.5,12,12
12,3,0,0.5,0,5,100,0,0,0,16.5,17,17
15,3,0,0.5,0,5,100,0,0,0,19.5,20,20
0,7,0,0.5,0,5,100,0.36218187419906,0,0.610219700217939,8.77153790152557,9.27153790152557,5
1,7,0,0.5,0,5,100,0.257534796136004,0.000110520440757018,0.610793622626082,9.16473963166834,10.2755332542944,6
3,7,0,0.5,0,5,100,0.12429913495033,0,0.637446949415466,10.0497877976619,12.4621286459083,8
7,7,0,0.5,0,5,100,0,0,0,11.5,12,12
12,7,0,0.5,0,5,100,0,0,0,16.5,17,17
15,7,0,0.5,0,5,100,0,0,0,19.5,20,20
0,12,0,0.5,0,5,100,0.437040048437484,0,0.584973936743417,11.519687240921,12.019687240921,5
1,12,0,0.5,0,5,100,0.349298766910444,0,0.579844531054864,11.8782898416035,12.9581343726584,6
3,12,0,0.5,0,5,100,0.238936426478873,0,0.583619690095907,12.7525772108632,15.0034362811509,8
7,12,0,0.5,0,5,100,0.0122656677732008,12.9075517287935,0.879870110850608,13.3178402084943,19.9769309844486,12
12,12,0,0.5,0,5,100,0,0,0,16.5,17,17
15,12,0,0.5,0,5,100,0,0,0,19.5,20,20
0,15,0,0.5,0,5,100,0.465427124882202,0,0.576699004358907,13.1504850653836,13.6504850653836,5
1,15,0,0.5,0,5,100,0.383665418764209,0,0.570615416412565,13.4886158297759,14.5592312461885,6
3,15,0,0.5,0,5,100,0.281717278305627,0.000223847371101253,0.570857098766344,14.3502404157219,16.5628117120209,8
7,15,0,0.5,0,5,100,0.0883763345279707,7.40798808237529,0.698136107583092,15.6034912441897,20.9904439972713,12
12,15,0,0.5,0,5,100,0.0269093123690918,0,0.679665291553739,18.5389958746612,27.1949793733061,17
15,15,0,0.5,0,5,100,0,0,0,19.5,20,20
0,1,0.1,0.5,0,5,100,0.0516077655826776,0,0.830509175677904,5.3305091756779,5.8305091756779,5
1,1,0.1,0.5,0,5,100,0,0,0,5.5,6,6
3,1,0.1,0.5,0,5,100,0,0,0,7.5,8,8
7,1,0.1,0.5,0,5,100,0,0,0,11.5,12,12
12,1,0.1,0.5,0,5,100,0,0,0,16.5,17,17
15,1,0.1,0.5,0,5,100,0,0,0,19.5,20,20
0,3,0.1,0.5,0,5,100,0.2279709046526,0,0.672470883823475,6.51741265147043,7.01741265147043,5
1,3,0.1,0.5,0,5,100,0.092956576613638,0,0.714120683572109,6.92824136714422,8.14236205071633,6
3,3,0.1,0.5,0,5,100,0,0,0,7.5,8,8
7,3,0.1,0.5,0,5,100,0,0,0,11.5,12,12
12,3,0.1,0.5,0,5,100,0,0,0,16.5,17,17
15,3,0.1,0.5,0,5,100,0,0,0,19.5,20,20
0,7,0.1,0.5,0,5,100,0.36218187419906,0,0.610219700217939,8.77153790152557,9.27153790152557,5
1,7,0.1,0.5,0,5,100,0.257540001733403,0,0.610786437799496,9.16471862679698,10.2755050645965,6
3,7,0.1,0.5,0,5,100,0.12429913495033,0,0.637446949415466,10.0497877976619,12.4621286459083,8
7,7,0.1,0.5,0,5,100,0,0,0,11.5,12,12
12,7,0.1,0.5,0,5,100,0,0,0,16.5,17,17
15,7,0.1,0.5,0,5,100,0,0,0,19.5,20,20
0,12,0.1,0.5,0,5,100,0.437040048437484,0,0.584973936743417,11.519687240921,12.019687240921,5
1,12,0.1,0.5,0,5,100,0.349298766910444,0,0.579844531054864,11.8782898416035,12.9581343726584,6
3,12,0.1,0.5,0,5,100,0.238936426478873,0,0.583619690095907,12.7525772108632,15.0034362811509,8
7,12,0.1,0.5,0,5,100,0.0922652826670887,0,0.619583556689596,14.597917783448,19.4350026802752,12
12,12,0.1,0.5,0,5,100,0,0,0,16.5,17,17
15,12,0.1,0.5,0,5,100,0,0,0,19.5,20,20
0,15,0.1,0.5,0,5,100,0.465427124882202,0,0.576699004358907,13.1504850653836,13.6504850653836,5
1,15,0.1,0.5,0,5,100,0.383665418764209,0,0.570615416412565,13.4886158297759,14.5592312461885,6
3,15,0.1,0.5,0,5,100,0.281722914624659,0,0.570852204110412,14.3502264493249,16.5627830616562,8
7,15,0.1,0.5,0,5,100,0.146586224462994,0,0.587616149722555,16.2009291977804,20.8142422458383,12
12,15,0.1,0.5,0,5,100,0.000301260850597685,18.4638093670553,0.975449381822236,17.5799672087612,27.9389788539225,17
15,15,0.1,0.5,0,5,100,0,0,0,19.5,20,20
0,1,0.4,0.5,0,5,100,0.0516077655826776,0,0.830509175677904,5.3305091756779,5.8305091756779,5
1,1,0.4,0.5,0,5,100,0,0,0,5.5,6,6
3,1,0.4,0.5,0,5,100,0,0,0,7.5,8,8
7,1,0.4,0.5,0,5,100,0,0,0,11.5,12,12
12,1,0.4,0.5,0,5,100,0,0,0,16.5,17,17
15,1,0.4,0.5,0,5,100,0,0,0,19.5,20,20
0,3,0.4,0.5,0,5,100,0.2279709046526,0,0.672470883823475,6.51741265147043,7.01741265147043,5
1,3,0.4,0.5,0,5,100,0.092956576613638,0,0.714120683572109,6.92824136714422,8.14236205071633,6
3,3,0.4,0.5,0,5,100,0,0,0,7.5,8,8
7,3,0.4,0.5,0,5,100,0,0,0,11.5,12,12
12,3,0.4,0.5,0,5,100,0,0,0,16.5,17,17
15,3,0.4,0.5,0,5,100,0,0,0,19.5,20,20
0,7,0.4,0.5,0,5,100,0.36218187419906,0,0.610219700217939,8.77153790152557,9.27153790152557,5
1,7,0.4,0.5,0,5,100,0.257540001733403,0,0.610786437799496,9.16471862679698,10.2755050645965,6
3,7,0.4,0.5,0,5,100,0.12429913495033,0,0.637446949415466,10.0497877976619,12.4621286459083,8
7,7,0.4,0.5,0,5,100,0.340057094578446,7.02506374305706,0.287550849704889,12.9050127486114,12.6078431993228,12
12,7,0.4,0.5,0,5,100,0.476864054968426,22.9184739017482,0.49621425237009,17.4924285047402,17,17
15,7,0.4,0.5,0,5,100,0,0,0,19.5,20,20
0,12,0.4,0.5,0,5,100,0.437040048437484,0,0.584973936743417,11.519687240921,12.019687240921,5
1,12,0.4,0.5,0,5,100,0.349298766910444,0,0.579844531054864,11.8782898416035,12.9581343726584,6
3,12,0.4,0.5,0,5,100,0.238936426478873,0,0.583619690095907,12.7525772108632,15.0034362811509,8
7,12,0.4,0.5,0,5,100,0.0922652826670887,0,0.619583556689596,14.597917783448,19.4350026802752,12
12,12,0.4,0.5,0,5,100,0.341382394178033,10.2500118873133,0.260357766663295,18.5500023774627,18.0742908224969,17
15,12,0.4,0.5,0,5,100,0,0,0,19.5,20,20
0,15,0.4,0.5,0,5,100,0.465427124882202,0,0.576699004358907,13.1504850653836,13.6504850653836,5
1,15,0.4,0.5,0,5,100,0.383665418764209,0,0.570615416412565,13.4886158297759,14.5592312461885,6
3,15,0.4,0.5,0,5,100,0.281722914624659,0,0.570852204110412,14.3502264493249,16.5627830616562,8
7,15,0.4,0.5,0,5,100,0.146586224462994,0,0.587616149722555,16.2009291977804,20.8142422458383,12
12,15,0.4,0.5,0,5,100,0.0269093123690918,0,0.679665291553739,18.5389958746612,27.1949793733061,17
15,15,0.4,0.5,0,5,100,0.353195217757007,12.5000295279152,0.255988034432028,22.000005905583,21.3398146108974,20
0,1,0.9,0.5,0,5,100,0.0516077655826776,0,0.830509175677904,5.3305091756779,5.8305091756779,5
1,1,0.9,0.5,0,5,100,0,0,0,5.5,6,6
3,1,0.9,0.5,0,5,100,0,0,0,7.5,8,8
7,1,0.9,0.5,0,5,100,0,0,0,11.5,12,12
12,1,0.9,0.5,0,5,100,0,0,0,16.5,17,17
15,1,0.9,0.5,0,5,100,0,0,0,19.5,20,20
0,3,0.9,0.5,0,5,100,0.2279709046526,0,0.672470883823475,6.51741265147043,7.01741265147043,5
1,3,0.9,0.5,0,5,100,0.092956576613638,0,0.714120683572109,6.92824136714422,8.14236205071633,6
3,3,0.9,0.5,0,5,100,0,0,0,7.5,8,8
7,3,0.9,0.5,0,5,100,0,0,0,11.5,12,12
12,3,0.9,0.5,0,5,100,0,0,0,16.5,17,17
15,3,0.9,0.5,0,5,100,0,0,0,19.5,20,20
0,7,0.9,0.5,0,5,100,0.36218187419906,0,0.610219700217939,8.77153790152557,9.27153790152557,5
1,7,0.9,0.5,0,5,100,0.257540001733403,0,0.610786437799496,9.16471862679698,10.2755050645965,6
3,7,0.9,0.5,0,5,100,0.12429913495033,0,0.637446949415466,10.0497877976619,12.4621286459083,8
7,7,0.9,0.5,0,5,100,0.949630609625089,7.94445186167007,0.504843761767846,17.0611163031691,13.9450159600409,12
12,7,0.9,0.5,0,5,100,0.851838820452092,11.4889157988305,0.458256787470531,22.2509571218287,17.9100143525276,17
15,7,0.9,0.5,0,5,100,0.656076140660569,11.3889006911671,0.369454754642498,24.516592446677,20.3084031442641,20
0,12,0.9,0.5,0,5,100,0.437040048437484,0,0.584973936743417,11.519687240921,12.019687240921,5
1,12,0.9,0.5,0,5,100,0.349298766910444,0,0.579844531054864,11.8782898416035,12.9581343726584,6
3,12,0.9,0.5,0,5,100,0.238936426478873,0,0.583619690095907,12.7525772108632,15.0034362811509,8
7,12,0.9,0.5,0,5,100,0.0922652826670887,0,0.619583556689596,14.597917783448,19.4350026802752,12
12,12,0.9,0.5,0,5,100,0.968861720836682,13.4889440832287,0.504374375668112,25.9422608582601,20.3547036913716,17
15,12,0.9,0.5,0,5,100,0.941432728565741,15.8892363720183,0.491136311861994,29.1490565248269,22.7157884679403,20
0,15,0.9,0.5,0,5,100,0.465427124882202,0,0.576699004358907,13.1504850653836,13.6504850653836,5
1,15,0.9,0.5,0,5,100,0.383665418764209,0,0.570615416412565,13.4886158297759,14.5592312461885,6
3,15,0.9,0.5,0,5,100,0.281722914624659,0,0.570852204110412,14.3502264493249,16.5627830616562,8
7,15,0.9,0.5,0,5,100,0.146586224462994,0,0.587616149722555,16.2009291977804,20.8142422458383,12
12,15,0.9,0.5,0,5,100,0.0269093123690918,0,0.679665291553739,18.5389958746612,27.1949793733061,17
15,15,0.9,0.5,0,5,100,0.93101915473324,15.2223621804478,0.476764331776991,30.1556535263134,24.1069925405653,20
0,1,1,0.5,0,5,100,0.0516077655826776,0,0.830509175677904,5.3305091756779,5.8305091756779,5
1,1,1,0.5,0,5,100,0,0,0,5.5,6,6
3,1,1,0.5,0,5,100,0,0,0,7.5,8,8
7,1,1,0.5,0,5,100,0,0,0,11.5,12,12
12,1,1,0.5,0,5,100,0,0,0,16.5,17,17
15,1,1,0.5,0,5,100,0,0,0,19.5,20,20
0,3,1,0.5,0,5,100,0.2279709046526,0,0.672470883823475,6.51741265147043,7.01741265147043,5
1,3,1,0.5,0,5,100,0.092956576613638,0,0.714120683572109,6.92824136714422,8.14236205071633,6
3,3,1,0.5,0,5,100,0,0,0,7.5,8,8
7,3,1,0.5,0,5,100,0,0,0,11.5,12,12
12,3,1,0.5,0,5,100,0.831683168316832,29.9999316946112,0.585,18.255,17,17
15,3,1,0.5,0,5,100,0,0,0,19.5,20,20
0,7,1,0.5,0,5,100,0.36218187419906,0,0.610219700217939,8.77153790152557,9.27153790152557,5
1,7,1,0.5,0,5,100,0.257540001733403,0,0.610786437799496,9.16471862679698,10.2755050645965,6
3,7,1,0.5,0,5,100,0.12429913495033,0,0.637446949415466,10.0497877976619,12.4621286459083,8
7,7,1,0.5,0,5,100,0.954714137638079,7.08003395617476,0.497530759788213,17.1640271649398,14.0667085272825,12
12,7,1,0.5,0,5,100,0.913957278599771,11.3000029296571,0.487620602544541,23.101899331003,18.1533436318804,17
15,7,1,0.5,0,5,100,0.755339388120241,11.4500098362624,0.4104295974129,25.3765710897067,20.5830052146378,20
0,12,1,0.5,0,5,100,0.437040048437484,0,0.584973936743417,11.519687240921,12.019687240921,5
1,12,1,0.5,0,5,100,0.349298766910444,0,0.579844531054864,11.8782898416035,12.9581343726584,6
3,12,1,0.5,0,5,100,0.238936426478873,0,0.583619690095907,12.7525772108632,15.0034362811509,8
7,12,1,0.5,0,5,100,0.0922652826670887,0,0.619583556689596,14.597917783448,19.4350026802752,12
12,12,1,0.5,0,5,100,0.973126052312219,12.2601425848435,0.506472614421842,26.3081140678748,20.6256428560934,17
15,12,1,0.5,0,5,100,0.952998573696993,14.6000321906709,0.496666631121378,29.6900258591726,23.0399931353223,20
0,15,1,0.5,0,5,100,0.465427124882202,0,0.576699004358907,13.1504850653836,13.6504850653836,5
1,15,1,0.5,0,5,100,0.383665418764209,0,0.570615416412565,13.4886158297759,14.5592312461885,6
3,15,1,0.5,0,5,100,0.281722914624659,0,0.570852204110412,14.3502264493249,16.5627830616562,8
7,15,1,0.5,0,5,100,0.146586224462994,0,0.587616149722555,16.2009291977804,20.8142422458383,12
12,15,1,0.5,0,5,100,0.0269093123690918,0,0.679665291553739,18.5389958746612,27.1949793733061,17
15,15,1,0.5,0,5,100,0.99009900990099,15.5000554008678,0.505,31.9000443206942,24.4749889198265,20
0,1,0,1,0,5,100,0,0,0,4,5,5
1,1,0,1,0,5,100,0,0,0,5,6,6
3,1,0,1,0,5,100,0,0,0,7,8,8
7,1,0,1,0,5,100,0,0,0,11,12,12
12,1,0,1,0,5,100,0,0,0,16,17,17
15,1,0,1,0,5,100,0,0,0,19,20,20
0,3,0,1,0,5,100,0.112589767430066,0,0.757579162711512,6.27273748813454,7.27273748813454,5
1,3,0,1,0,5,100,0.0309476652057533,0,0.833318578959381,6.66663715791876,8.49995573687814,6
3,3,0,1,0,5,100,0,0,0,7,8,8
7,3,0,1,0,5,100,0,0,0,11,12,12
12,3,0,1,0,5,100,0,0,0,16,17,17
15,3,0,1,0,5,100,0,0,0,19,20,20
0,7,0,1,0,5,100,0.254383367221984,0,0.658297188218667,8.60808031753067,9.60808031753067,5
1,7,0,1,0,5,100,0.181277688247935,0,0.668019687398905,9.00811812439343,10.6761378117923,6
3,7,0,1,0,5,100,0.0769662090662422,0,0.71464038341847,9.85856153367388,13.0024826839293,8
7,7,0,1,0,5,100,0,0,0,11,12,12
12,7,0,1,0,5,100,0,0,0,16,17,17
15,7,0,1,0,5,100,0,0,0,19,20,20
0,12,0,1,0,5,100,0.339994495151323,0,0.618975993094785,11.4277119171374,12.4277119171374,5
1,12,0,1,0,5,100,0.278321930131178,0,0.619004975430684,11.8090547297375,13.4280597051682,6
3,12,0,1,0,5,100,0.188611476404282,0,0.629148470286218,12.662336232576,15.5497816434346,8
7,12,0,1,0,5,100,0.0134798053256294,9.64154421870966,0.869523335434552,13.4193078334308,20.5059711814727,12
12,12,0,1,0,5,100,0,0,0,16,17,17
15,12,0,1,0,5,100,0,0,0,19,20,20
0,15,0,1,0,5,100,0.373053284226076,0,0.606374943544272,13.0956241531641,14.0956241531641,5
1,15,0,1,0,5,100,0.315728036221222,0,0.604479913139619,13.4627187839547,15.0671986970943,6
3,15,0,1,0,5,100,0.23254423182779,0.00064699792954644,0.608996677326162,14.307830728328,17.1348207603065,8
7,15,0,1,0,5,100,0.0920090636665331,3.25885718752976,0.682586320058502,15.8089191229621,21.5870233633716,12
12,15,0,1,0,5,100,0.0126746014269038,0,0.783025839997118,18.3490775199914,28.7453875999568,17
15,15,0,1,0,5,100,0,0,0,19,20,20
0,1,0.1,1,0,5,100,0,0,0,4,5,5
1,1,0.1,1,0,5,100,0,0,0,5,6,6
3,1,0.1,1,0,5,100,0,0,0,7,8,8
7,1,0.1,1,0,5,100,0,0,0,11,12,12
12,1,0.1,1,0,5,100,0,0,0,16,17,17
15,1,0.1,1,0,5,100,0,0,0,19,20,20
0,3,0.1,1,0,5,100,0.112589767430066,0,0.757579162711512,6.27273748813454,7.27273748813454,5
1,3,0.1,1,0,5,100,0.0309476652057533,0,0.833318578959381,6.66663715791876,8.49995573687814,6
3,3,0.1,1,0,5,100,0,0,0,7,8,8
7,3,0.1,1,0,5,100,0,0,0,11,12,12
12,3,0.1,1,0,5,100,0,0,0,16,17,17
15,3,0.1,1,0,5,100,0,0,0,19,20,20
0,7,0.1,1,0,5,100,0.254383367221984,0,0.658297188218667,8.60808031753067,9.60808031753067,5
1,7,0.1,1,0,5,100,0.181277688247935,0,0.668019687398905,9.00811812439343,10.6761378117923,6
3,7,0.1,1,0,5,100,0.0769662090662422,0,0.71464038341847,9.85856153367388,13.0024826839293,8
7,7,0.1,1,0,5,100,0,0,0,11,12,12
12,7,0.1,1,0,5,100,0,0,0,16,17,17
15,7,0.1,1,0,5,100,0,0,0,19,20,20
0,12,0.1,1,0,5,100,0.339994495151323,0,0.618975993094785,11.4277119171374,12.4277119171374,5
1,12,0.1,1,0,5,100,0.278321930131178,0,0.619004975430684,11.8090547297375,13.4280597051682,6
3,12,0.1,1,0,5,100,0.188611476404282,0,0.629148470286218,12.662336232576,15.5497816434346,8
7,12,0.1,1,0,5,100,0.0628902151455435,0.000757518370303458,0.688041024844785,14.4401293723869,20.2563407944634,12
12,12,0.1,1,0,5,100,0,0,0,16,17,17
15,12,0.1,1,0,5,100,0,0,0,19,20,20
0,15,0.1,1,0,5,100,0.373053284226076,0,0.606374943544272,13.0956241531641,14.0956241531641,5
1,15,0.1,1,0,5,100,0.315728036221222,0,0.604479913139619,13.4627187839547,15.0671986970943,6
3,15,0.1,1,0,5,100,0.232552454091102,0,0.608984041727762,14.3078085007331,17.1347606259164,8
7,15,0.1,1,0,5,100,0.114399645712892,0,0.637485702685508,16.0998856214841,21.5622855402826,12
12,15,0.1,1,0,5,100,0.00027720177478036,13.0183553312093,0.97545044158269,17.6245157916271,29.0280855574985,17
15,15,0.1,1,0,5,100,0,0,0,19,20,20
0,1,0.4,1,0,5,100,0,0,0,4,5,5
1,1,0.4,1,0,5,100,0,0,0,5,6,6
3,1,0.4,1,0,5,100,0,0,0,7,8,8
7,1,0.4,1,0,5,100,0,0,0,11,12,12
12,1,0.4,1,0,5,100,0,0,0,16,17,17
15,1,0.4,1,0,5,100,0,0,0,19,20,20
0,3,0.4,1,0,5,100,0.112589767430066,0,0.757579162711512,6.27273748813454,7.27273748813454,5
1,3,0.4,1,0,5,100,0.0309476652057533,0,0.833318578959381,6.66663715791876,8.49995573687814,6
3,3,0.4,1,0,5,100,0,0,0,7,8,8
7,3,0.4,1,0,5,100,0,0,0,11,12,12
12,3,0.4,1,0,5,100,0,0,0,16,17,17
15,3,0.4,1,0,5,100,0,0,0,19,20,20
0,7,0.4,1,0,5,100,0.254383367221984,0,0.658297188218667,8.60808031753067,9.60808031753067,5
1,7,0.4,1,0,5,100,0.181277688247935,0,0.668019687398905,9.00811812439343,10.6761378117923,6
3,7,0.4,1,0,5,100,0.0769662090662422,0,0.71464038341847,9.85856153367388,13.0024826839293,8
7,7,0.4,1,0,5,100,0.313372604683355,9.15004019582791,0.340877125483317,12.8300080391656,12.5561318392176,12
12,7,0.4,1,0,5,100,0.404697888545829,29.5088369323172,0.709680894355258,17.4193617887105,17,17
15,7,0.4,1,0,5,100,0,0,0,19,20,20
0,12,0.4,1,0,5,100,0.339994495151323,0,0.618975993094785,11.4277119171374,12.4277119171374,5
1,12,0.4,1,0,5,100,0.278321930131178,0,0.619004975430684,11.8090547297375,13.4280597051682,6
3,12,0.4,1,0,5,100,0.188611476404282,0,0.629148470286218,12.662336232576,15.5497816434346,8
7,12,0.4,1,0,5,100,0.0628955990336593,0,0.688009379646895,14.4400468982345,20.2561125557627,12
12,12,0.4,1,0,5,100,0.327670019061548,12.4027293708687,0.291382854634585,18.4805458741737,18.0160483814413,17
15,12,0.4,1,0,5,100,0.634242207777744,28.3281572999748,0.443258468798232,22.9893262191841,20,20
0,15,0.4,1,0,5,100,0.373053284226076,0,0.606374943544272,13.0956241531641,14.0956241531641,5
1,15,0.4,1,0,5,100,0.315728036221222,0,0.604479913139619,13.4627187839547,15.0671986970943,6
3,15,0.4,1,0,5,100,0.232552454091102,0,0.608984041727762,14.3078085007331,17.1347606259164,8
7,15,0.4,1,0,5,100,0.114399645712892,0,0.637485702685508,16.0998856214841,21.5622855402826,12
12,15,0.4,1,0,5,100,0.0126746014269038,0,0.783025839997118,18.3490775199914,28.7453875999568,17
15,15,0.4,1,0,5,100,0.362738352607727,15.2500280328359,0.287514320721033,22.0500056065672,21.2627092042483,20
0,1,0.9,1,0,5,100,0.772277227722772,29.9999316946112,0.615,6.7675,5,5
1,1,0.9,1,0,5,100,0.712871287128713,29.9999316946112,0.645,7.2575,6,6
3,1,0.9,1,0,5,100,0,0,0,7,8,8
7,1,0.9,1,0,5,100,0,0,0,11,12,12
12,1,0.9,1,0,5,100,0,0,0,16,17,17
15,1,0.9,1,0,5,100,0,0,0,19,20,20
0,3,0.9,1,0,5,100,0.112589767430066,0,0.757579162711512,6.27273748813454,7.27273748813454,5
1,3,0.9,1,0,5,100,0.0309476652057533,0,0.833318578959381,6.66663715791876,8.49995573687814,6
3,3,0.9,1,0,5,100,0,0,0,7,8,8
7,3,0.9,1,0,5,100,0.841584158415842,29.9999316946112,0.58,14.77,12,12
12,3,0.9,1,0,5,100,0,0,0,16,17,17
15,3,0.9,1,0,5,100,0,0,0,19,20,20
0,7,0.9,1,0,5,100,0.254383367221984,0,0.658297188218667,8.60808031753067,9.60808031753067,5
1,7,0.9,1,0,5,100,0.181277688247935,0,0.668019687398905,9.00811812439343,10.6761378117923,6
3,7,0.9,1,0,5,100,0.0769662090662422,0,0.71464038341847,9.85856153367388,13.0024826839293,8
7,7,0.9,1,0,5,100,0.929725048623176,8.50000223579301,0.514797708019798,16.9500015650551,13.90358350898,12
12,7,0.9,1,0,5,100,0.777946615055086,11.377824865581,0.452567464669275,21.7016400825603,17.8924072795687,17
15,7,0.9,1,0,5,100,0.770014238716049,14.2778115151957,0.456833278984398,25.3398018287618,20.3422706498516,20
0,12,0.9,1,0,5,100,0.339994495151323,0,0.618975993094785,11.4277119171374,12.4277119171374,5
1,12,0.9,1,0,5,100,0.278321930131178,0,0.619004975430684,11.8090547297375,13.4280597051682,6
3,12,0.9,1,0,5,100,0.188611476404282,0,0.629148470286218,12.662336232576,15.5497816434346,8
7,12,0.9,1,0,5,100,0.0628955990336593,0,0.688009379646895,14.4400468982345,20.2561125557627,12
12,12,0.9,1,0,5,100,0.939427028414292,13.5111490711709,0.499962895908443,25.4578043498197,20.2973249366671,17
15,12,0.9,1,0,5,100,0.925435640105374,16.2778233165344,0.493254335517109,28.9147133150228,22.6634873628984,20
0,15,0.9,1,0,5,100,0.373053284226076,0,0.606374943544272,13.0956241531641,14.0956241531641,5
1,15,0.9,1,0,5,100,0.315728036221222,0,0.604479913139619,13.4627187839547,15.0671986970943,6
3,15,0.9,1,0,5,100,0.232552454091102,0,0.608984041727762,14.3078085007331,17.1347606259164,8
7,15,0.9,1,0,5,100,0.114399645712892,0,0.637485702685508,16.0998856214841,21.5622855402826,12
12,15,0.9,1,0,5,100,0.0126746014269038,0,0.783025839997118,18.3490775199914,28.7453875999568,17
15,15,0.9,1,0,5,100,0.973066871641604,17.4444709631702,0.506442879133983,31.2111296742192,24.1077489943757,20
0,1,1,1,0,5,100,0,0,0,4,5,5
1,1,1,1,0,5,100,0,0,0,5,6,6
3,1,1,1,0,5,100,0,0,0,7,8,8
7,1,1,1,0,5,100,0,0,0,11,12,12
12,1,1,1,0,5,100,0,0,0,16,17,17
15,1,1,1,0,5,100,0,0,0,19,20,20
0,3,1,1,0,5,100,0.112589767430066,0,0.757579162711512,6.27273748813454,7.27273748813454,5
1,3,1,1,0,5,100,0.0309476652057533,0,0.833318578959381,6.66663715791876,8.49995573687814,6
3,3,1,1,0,5,100,0,0,0,7,8,8
7,3,1,1,0,5,100,0,0,0,11,12,12
12,3,1,1,0,5,100,0,0,0,16,17,17
15,3,1,1,0,5,100,0,0,0,19,20,20
0,7,1,1,0,5,100,0.254383367221984,0,0.658297188218667,8.60808031753067,9.60808031753067,5
1,7,1,1,0,5,100,0.181277688247935,0,0.668019687398905,9.00811812439343,10.6761378117923,6
3,7,1,1,0,5,100,0.0769662090662422,0,0.71464038341847,9.85856153367388,13.0024826839293,8
7,7,1,1,0,5,100,0.949062870841491,7.79002696874775,0.514378016947958,17.2320215749982,14.0426407248862,12
12,7,1,1,0,5,100,0.872218075622387,11.4401079755973,0.487250814585969,22.715832307548,18.1227341069823,17
15,7,1,1,0,5,100,0.811388530014029,13.3000457750932,0.467385423153901,25.9009532348434,20.6116888070587,20
0,12,1,1,0,5,100,0.339994495151323,0,0.618975993094785,11.4277119171374,12.4277119171374,5
1,12,1,1,0,5,100,0.278321930131178,0,0.619004975430684,11.8090547297375,13.4280597051682,6
3,12,1,1,0,5,100,0.188611476404282,0,0.629148470286218,12.662336232576,15.5497816434346,8
7,12,1,1,0,5,100,0.0628955990336593,0,0.688009379646895,14.4400468982345,20.2561125557627,12
12,12,1,1,0,5,100,0.967029702970297,12.880157333116,0.513361318726323,26.3041258664928,20.5843043580927,17
15,12,1,1,0,5,100,0.948343811302753,15.2500283210423,0.504196295039285,29.687433771716,23.000349876263,20
0,15,1,1,0,5,100,0.373053284226076,0,0.606374943544272,13.0956241531641,14.0956241531641,5
1,15,1,1,0,5,100,0.315728036221222,0,0.604479913139619,13.4627187839547,15.0671986970943,6
3,15,1,1,0,5,100,0.232552454091102,0,0.608984041727762,14.3078085007331,17.1347606259164,8
7,15,1,1,0,5,100,0.114399645712892,0,0.637485702685508,16.0998856214841,21.5622855402826,12
12,15,1,1,0,5,100,0.0126746014269038,0,0.783025839997118,18.3490775199914,28.7453875999568,17
15,15,1,1,0,5,100,0.964429815308283,15.4000048240447,0.502213696328364,31.3200038592358,24.4532044801165,20
0,1,0,2,0,5,100,0,0,0,3,5,5
1,1,0,2,0,5,100,0,0,0,4,6,6
3,1,0,2,0,5,100,0,0,0,6,8,8
7,1,0,2,0,5,100,0,0,0,10,12,12
12,1,0,2,0,5,100,0,0,0,15,17,17
15,1,0,2,0,5,100,0,0,0,18,20,20
0,3,0,2,0,5,100,0.0190104399166414,0,0.896573494103209,5.68972048230963,7.68972048230963,5
1,3,0,2,0,5,100,0,0,0,4,6,6
3,3,0,2,0,5,100,0,0,0,6,8,8
7,3,0,2,0,5,100,0,0,0,10,12,12
12,3,0,2,0,5,100,0,0,0,15,17,17
15,3,0,2,0,5,100,0,0,0,18,20,20
0,7,0,2,0,5,100,0.138699797874407,0,0.734689288179701,8.14282501725791,10.1428250172579,5
1,7,0,2,0,5,100,0.0925004662922725,0,0.756586918872529,8.53952151323517,11.2961084321077,6
3,7,0,2,0,5,100,0.0255647055014659,0,0.835245024367421,9.34098009746968,13.8467151705719,8
7,7,0,2,0,5,100,0,0,0,10,12,12
12,7,0,2,0,5,100,0,0,0,15,17,17
15,7,0,2,0,5,100,0,0,0,18,20,20
0,12,0,2,0,5,100,0.229685795124317,0,0.672037091121396,11.0644450934568,13.0644450934568,5
1,12,0,2,0,5,100,0.188450448026829,0,0.678201783483706,11.4602196183208,14.1384214018045,6
3,12,0,2,0,5,100,0.121933512870457,0,0.698875442079748,12.2898789787177,16.386505304957,8
7,12,0,2,0,5,100,0.0142577707477874,3.64794838174212,0.857867809720487,13.559749372254,21.5648240402974,12
12,12,0,2,0,5,100,0,0,0,15,17,17
15,12,0,2,0,5,100,0,0,0,18,20,20
0,15,0,2,0,5,100,0.266665052988578,0,0.652148979203605,12.7822346880541,14.7822346880541,5
